"Plot Title: 20031754"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20031754, SEN S/N: 20031754)","Coupler Detached (LGR S/N: 20031754)","Coupler Attached (LGR S/N: 20031754)","Host Connected (LGR S/N: 20031754)","Stopped (LGR S/N: 20031754)","End Of File (LGR S/N: 20031754)"
77,02/12/17 11:00:00 PM,10.100,,,,,
78,02/12/17 11:30:00 PM,10.075,,,,,
79,02/13/17 12:00:00 AM,10.075,,,,,
80,02/13/17 12:30:00 AM,10.075,,,,,
81,02/13/17 01:00:00 AM,10.051,,,,,
82,02/13/17 01:30:00 AM,10.026,,,,,
83,02/13/17 02:00:00 AM,10.026,,,,,
84,02/13/17 02:30:00 AM,10.001,,,,,
85,02/13/17 03:00:00 AM,9.977,,,,,
86,02/13/17 03:30:00 AM,9.977,,,,,
87,02/13/17 04:00:00 AM,9.928,,,,,
88,02/13/17 04:30:00 AM,9.928,,,,,
89,02/13/17 05:00:00 AM,9.928,,,,,
90,02/13/17 05:30:00 AM,9.903,,,,,
91,02/13/17 06:00:00 AM,9.903,,,,,
92,02/13/17 06:30:00 AM,9.903,,,,,
93,02/13/17 07:00:00 AM,9.903,,,,,
94,02/13/17 07:30:00 AM,9.928,,,,,
95,02/13/17 08:00:00 AM,9.928,,,,,
96,02/13/17 08:30:00 AM,9.928,,,,,
97,02/13/17 09:00:00 AM,9.952,,,,,
98,02/13/17 09:30:00 AM,9.977,,,,,
99,02/13/17 10:00:00 AM,10.001,,,,,
100,02/13/17 10:30:00 AM,10.026,,,,,
101,02/13/17 11:00:00 AM,10.051,,,,,
102,02/13/17 11:30:00 AM,10.075,,,,,
103,02/13/17 12:00:00 PM,10.124,,,,,
104,02/13/17 12:30:00 PM,10.173,,,,,
105,02/13/17 01:00:00 PM,10.222,,,,,
106,02/13/17 01:30:00 PM,10.247,,,,,
107,02/13/17 02:00:00 PM,10.271,,,,,
108,02/13/17 02:30:00 PM,10.320,,,,,
109,02/13/17 03:00:00 PM,10.320,,,,,
110,02/13/17 03:30:00 PM,10.345,,,,,
111,02/13/17 04:00:00 PM,10.345,,,,,
112,02/13/17 04:30:00 PM,10.320,,,,,
113,02/13/17 05:00:00 PM,10.320,,,,,
114,02/13/17 05:30:00 PM,10.271,,,,,
115,02/13/17 06:00:00 PM,10.222,,,,,
116,02/13/17 06:30:00 PM,10.173,,,,,
117,02/13/17 07:00:00 PM,10.149,,,,,
118,02/13/17 07:30:00 PM,10.100,,,,,
119,02/13/17 08:00:00 PM,10.051,,,,,
120,02/13/17 08:30:00 PM,10.001,,,,,
121,02/13/17 09:00:00 PM,9.977,,,,,
122,02/13/17 09:30:00 PM,9.928,,,,,
123,02/13/17 10:00:00 PM,9.903,,,,,
124,02/13/17 10:30:00 PM,9.854,,,,,
125,02/13/17 11:00:00 PM,9.829,,,,,
126,02/13/17 11:30:00 PM,9.829,,,,,
127,02/14/17 12:00:00 AM,9.805,,,,,
128,02/14/17 12:30:00 AM,9.756,,,,,
129,02/14/17 01:00:00 AM,9.756,,,,,
130,02/14/17 01:30:00 AM,9.731,,,,,
131,02/14/17 02:00:00 AM,9.706,,,,,
132,02/14/17 02:30:00 AM,9.682,,,,,
133,02/14/17 03:00:00 AM,9.657,,,,,
134,02/14/17 03:30:00 AM,9.632,,,,,
135,02/14/17 04:00:00 AM,9.632,,,,,
136,02/14/17 04:30:00 AM,9.632,,,,,
137,02/14/17 05:00:00 AM,9.608,,,,,
138,02/14/17 05:30:00 AM,9.583,,,,,
139,02/14/17 06:00:00 AM,9.583,,,,,
140,02/14/17 06:30:00 AM,9.608,,,,,
141,02/14/17 07:00:00 AM,9.583,,,,,
142,02/14/17 07:30:00 AM,9.608,,,,,
143,02/14/17 08:00:00 AM,9.583,,,,,
144,02/14/17 08:30:00 AM,9.608,,,,,
145,02/14/17 09:00:00 AM,9.608,,,,,
146,02/14/17 09:30:00 AM,9.632,,,,,
147,02/14/17 10:00:00 AM,9.632,,,,,
148,02/14/17 10:30:00 AM,9.657,,,,,
149,02/14/17 11:00:00 AM,9.682,,,,,
150,02/14/17 11:30:00 AM,9.706,,,,,
151,02/14/17 12:00:00 PM,9.731,,,,,
152,02/14/17 12:30:00 PM,9.756,,,,,
153,02/14/17 01:00:00 PM,9.805,,,,,
154,02/14/17 01:30:00 PM,9.829,,,,,
155,02/14/17 02:00:00 PM,9.854,,,,,
156,02/14/17 02:30:00 PM,9.903,,,,,
157,02/14/17 03:00:00 PM,9.952,,,,,
158,02/14/17 03:30:00 PM,9.977,,,,,
159,02/14/17 04:00:00 PM,10.001,,,,,
160,02/14/17 04:30:00 PM,10.075,,,,,
161,02/14/17 05:00:00 PM,10.198,,,,,
162,02/14/17 05:30:00 PM,10.320,,,,,
163,02/14/17 06:00:00 PM,10.418,,,,,
164,02/14/17 06:30:00 PM,10.516,,,,,
165,02/14/17 07:00:00 PM,10.565,,,,,
166,02/14/17 07:30:00 PM,10.663,,,,,
167,02/14/17 08:00:00 PM,10.712,,,,,
168,02/14/17 08:30:00 PM,10.761,,,,,
169,02/14/17 09:00:00 PM,10.810,,,,,
170,02/14/17 09:30:00 PM,10.858,,,,,
171,02/14/17 10:00:00 PM,10.932,,,,,
172,02/14/17 10:30:00 PM,11.029,,,,,
173,02/14/17 11:00:00 PM,11.078,,,,,
174,02/14/17 11:30:00 PM,11.127,,,,,
175,02/15/17 12:00:00 AM,11.200,,,,,
176,02/15/17 12:30:00 AM,11.224,,,,,
177,02/15/17 01:00:00 AM,11.297,,,,,
178,02/15/17 01:30:00 AM,11.346,,,,,
179,02/15/17 02:00:00 AM,11.370,,,,,
180,02/15/17 02:30:00 AM,11.394,,,,,
181,02/15/17 03:00:00 AM,11.467,,,,,
182,02/15/17 03:30:00 AM,11.492,,,,,
183,02/15/17 04:00:00 AM,11.540,,,,,
184,02/15/17 04:30:00 AM,11.589,,,,,
185,02/15/17 05:00:00 AM,11.613,,,,,
186,02/15/17 05:30:00 AM,11.686,,,,,
187,02/15/17 06:00:00 AM,11.710,,,,,
188,02/15/17 06:30:00 AM,11.710,,,,,
189,02/15/17 07:00:00 AM,11.759,,,,,
190,02/15/17 07:30:00 AM,11.807,,,,,
191,02/15/17 08:00:00 AM,11.856,,,,,
192,02/15/17 08:30:00 AM,11.880,,,,,
193,02/15/17 09:00:00 AM,11.953,,,,,
194,02/15/17 09:30:00 AM,11.977,,,,,
195,02/15/17 10:00:00 AM,11.977,,,,,
196,02/15/17 10:30:00 AM,12.050,,,,,
197,02/15/17 11:00:00 AM,12.122,,,,,
198,02/15/17 11:30:00 AM,12.147,,,,,
199,02/15/17 12:00:00 PM,12.219,,,,,
200,02/15/17 12:30:00 PM,12.243,,,,,
201,02/15/17 01:00:00 PM,12.316,,,,,
202,02/15/17 01:30:00 PM,12.389,,,,,
203,02/15/17 02:00:00 PM,12.389,,,,,
204,02/15/17 02:30:00 PM,12.485,,,,,
205,02/15/17 03:00:00 PM,12.558,,,,,
206,02/15/17 03:30:00 PM,12.606,,,,,
207,02/15/17 04:00:00 PM,12.727,,,,,
208,02/15/17 04:30:00 PM,12.558,,,,,
209,02/15/17 05:00:00 PM,9.509,,,,,
210,02/15/17 05:30:00 PM,9.238,,,,,
211,02/15/17 06:00:00 PM,9.287,,,,,
212,02/15/17 06:30:00 PM,9.410,,,,,
213,02/15/17 07:00:00 PM,9.485,,,,,
214,02/15/17 07:30:00 PM,9.583,,,,,
215,02/15/17 08:00:00 PM,9.608,,,,,
216,02/15/17 08:30:00 PM,9.657,,,,,
217,02/15/17 09:00:00 PM,9.706,,,,,
218,02/15/17 09:30:00 PM,9.756,,,,,
219,02/15/17 10:00:00 PM,9.805,,,,,
220,02/15/17 10:30:00 PM,9.854,,,,,
221,02/15/17 11:00:00 PM,9.903,,,,,
222,02/15/17 11:30:00 PM,9.928,,,,,
223,02/16/17 12:00:00 AM,9.977,,,,,
224,02/16/17 12:30:00 AM,10.026,,,,,
225,02/16/17 01:00:00 AM,10.051,,,,,
226,02/16/17 01:30:00 AM,10.075,,,,,
227,02/16/17 02:00:00 AM,10.100,,,,,
228,02/16/17 02:30:00 AM,10.124,,,,,
229,02/16/17 03:00:00 AM,10.124,,,,,
230,02/16/17 03:30:00 AM,10.149,,,,,
231,02/16/17 04:00:00 AM,10.149,,,,,
232,02/16/17 04:30:00 AM,10.149,,,,,
233,02/16/17 05:00:00 AM,10.124,,,,,
234,02/16/17 05:30:00 AM,10.124,,,,,
235,02/16/17 06:00:00 AM,10.124,,,,,
236,02/16/17 06:30:00 AM,10.100,,,,,
237,02/16/17 07:00:00 AM,10.075,,,,,
238,02/16/17 07:30:00 AM,10.051,,,,,
239,02/16/17 08:00:00 AM,10.026,,,,,
240,02/16/17 08:30:00 AM,10.026,,,,,
241,02/16/17 09:00:00 AM,10.026,,,,,
242,02/16/17 09:30:00 AM,10.026,,,,,
243,02/16/17 10:00:00 AM,10.051,,,,,
244,02/16/17 10:30:00 AM,10.075,,,,,
245,02/16/17 11:00:00 AM,10.100,,,,,
246,02/16/17 11:30:00 AM,10.124,,,,,
247,02/16/17 12:00:00 PM,10.173,,,,,
248,02/16/17 12:30:00 PM,10.198,,,,,
249,02/16/17 01:00:00 PM,10.247,,,,,
250,02/16/17 01:30:00 PM,10.271,,,,,
251,02/16/17 02:00:00 PM,10.296,,,,,
252,02/16/17 02:30:00 PM,10.320,,,,,
253,02/16/17 03:00:00 PM,10.369,,,,,
254,02/16/17 03:30:00 PM,10.394,,,,,
255,02/16/17 04:00:00 PM,10.418,,,,,
256,02/16/17 04:30:00 PM,10.443,,,,,
257,02/16/17 05:00:00 PM,10.467,,,,,
258,02/16/17 05:30:00 PM,10.492,,,,,
259,02/16/17 06:00:00 PM,10.492,,,,,
260,02/16/17 06:30:00 PM,10.492,,,,,
261,02/16/17 07:00:00 PM,10.467,,,,,
262,02/16/17 07:30:00 PM,10.443,,,,,
263,02/16/17 08:00:00 PM,10.418,,,,,
264,02/16/17 08:30:00 PM,10.394,,,,,
265,02/16/17 09:00:00 PM,10.369,,,,,
266,02/16/17 09:30:00 PM,10.345,,,,,
267,02/16/17 10:00:00 PM,10.320,,,,,
268,02/16/17 10:30:00 PM,10.296,,,,,
269,02/16/17 11:00:00 PM,10.271,,,,,
270,02/16/17 11:30:00 PM,10.247,,,,,
271,02/17/17 12:00:00 AM,10.247,,,,,
272,02/17/17 12:30:00 AM,10.222,,,,,
273,02/17/17 01:00:00 AM,10.198,,,,,
274,02/17/17 01:30:00 AM,10.173,,,,,
275,02/17/17 02:00:00 AM,10.173,,,,,
276,02/17/17 02:30:00 AM,10.124,,,,,
277,02/17/17 03:00:00 AM,10.100,,,,,
278,02/17/17 03:30:00 AM,10.075,,,,,
279,02/17/17 04:00:00 AM,10.075,,,,,
280,02/17/17 04:30:00 AM,10.051,,,,,
281,02/17/17 05:00:00 AM,10.051,,,,,
282,02/17/17 05:30:00 AM,10.026,,,,,
283,02/17/17 06:00:00 AM,10.001,,,,,
284,02/17/17 06:30:00 AM,10.001,,,,,
285,02/17/17 07:00:00 AM,9.977,,,,,
286,02/17/17 07:30:00 AM,9.952,,,,,
287,02/17/17 08:00:00 AM,9.952,,,,,
288,02/17/17 08:30:00 AM,9.952,,,,,
289,02/17/17 09:00:00 AM,9.952,,,,,
290,02/17/17 09:30:00 AM,9.952,,,,,
291,02/17/17 10:00:00 AM,9.952,,,,,
292,02/17/17 10:30:00 AM,9.952,,,,,
293,02/17/17 11:00:00 AM,9.977,,,,,
294,02/17/17 11:30:00 AM,10.001,,,,,
295,02/17/17 12:00:00 PM,10.026,,,,,
296,02/17/17 12:30:00 PM,10.051,,,,,
297,02/17/17 01:00:00 PM,10.075,,,,,
298,02/17/17 01:30:00 PM,10.075,,,,,
299,02/17/17 02:00:00 PM,10.100,,,,,
300,02/17/17 02:30:00 PM,10.124,,,,,
301,02/17/17 03:00:00 PM,10.149,,,,,
302,02/17/17 03:30:00 PM,10.173,,,,,
303,02/17/17 04:00:00 PM,10.198,,,,,
304,02/17/17 04:30:00 PM,10.222,,,,,
305,02/17/17 05:00:00 PM,10.271,,,,,
306,02/17/17 05:30:00 PM,10.296,,,,,
307,02/17/17 06:00:00 PM,10.320,,,,,
308,02/17/17 06:30:00 PM,10.320,,,,,
309,02/17/17 07:00:00 PM,10.320,,,,,
310,02/17/17 07:30:00 PM,10.320,,,,,
311,02/17/17 08:00:00 PM,10.296,,,,,
312,02/17/17 08:30:00 PM,10.271,,,,,
313,02/17/17 09:00:00 PM,10.271,,,,,
314,02/17/17 09:30:00 PM,10.247,,,,,
315,02/17/17 10:00:00 PM,10.222,,,,,
316,02/17/17 10:30:00 PM,10.198,,,,,
317,02/17/17 11:00:00 PM,10.173,,,,,
318,02/17/17 11:30:00 PM,10.173,,,,,
319,02/18/17 12:00:00 AM,10.149,,,,,
320,02/18/17 12:30:00 AM,10.149,,,,,
321,02/18/17 01:00:00 AM,10.149,,,,,
322,02/18/17 01:30:00 AM,10.124,,,,,
323,02/18/17 02:00:00 AM,10.124,,,,,
324,02/18/17 02:30:00 AM,10.124,,,,,
325,02/18/17 03:00:00 AM,10.124,,,,,
326,02/18/17 03:30:00 AM,10.100,,,,,
327,02/18/17 04:00:00 AM,10.100,,,,,
328,02/18/17 04:30:00 AM,10.075,,,,,
329,02/18/17 05:00:00 AM,10.075,,,,,
330,02/18/17 05:30:00 AM,10.051,,,,,
331,02/18/17 06:00:00 AM,10.051,,,,,
332,02/18/17 06:30:00 AM,10.026,,,,,
333,02/18/17 07:00:00 AM,10.026,,,,,
334,02/18/17 07:30:00 AM,10.026,,,,,
335,02/18/17 08:00:00 AM,10.026,,,,,
336,02/18/17 08:30:00 AM,10.001,,,,,
337,02/18/17 09:00:00 AM,10.001,,,,,
338,02/18/17 09:30:00 AM,10.001,,,,,
339,02/18/17 10:00:00 AM,10.026,,,,,
340,02/18/17 10:30:00 AM,10.026,,,,,
341,02/18/17 11:00:00 AM,10.051,,,,,
342,02/18/17 11:30:00 AM,10.075,,,,,
343,02/18/17 12:00:00 PM,10.075,,,,,
344,02/18/17 12:30:00 PM,10.075,,,,,
345,02/18/17 01:00:00 PM,10.075,,,,,
346,02/18/17 01:30:00 PM,10.075,,,,,
347,02/18/17 02:00:00 PM,10.075,,,,,
348,02/18/17 02:30:00 PM,10.075,,,,,
349,02/18/17 03:00:00 PM,10.075,,,,,
350,02/18/17 03:30:00 PM,10.075,,,,,
351,02/18/17 04:00:00 PM,10.075,,,,,
352,02/18/17 04:30:00 PM,10.075,,,,,
353,02/18/17 05:00:00 PM,10.075,,,,,
354,02/18/17 05:30:00 PM,10.075,,,,,
355,02/18/17 06:00:00 PM,10.075,,,,,
356,02/18/17 06:30:00 PM,10.075,,,,,
357,02/18/17 07:00:00 PM,10.075,,,,,
358,02/18/17 07:30:00 PM,10.051,,,,,
359,02/18/17 08:00:00 PM,10.051,,,,,
360,02/18/17 08:30:00 PM,10.051,,,,,
361,02/18/17 09:00:00 PM,10.051,,,,,
362,02/18/17 09:30:00 PM,10.026,,,,,
363,02/18/17 10:00:00 PM,10.026,,,,,
364,02/18/17 10:30:00 PM,10.026,,,,,
365,02/18/17 11:00:00 PM,10.026,,,,,
366,02/18/17 11:30:00 PM,10.026,,,,,
367,02/19/17 12:00:00 AM,10.001,,,,,
368,02/19/17 12:30:00 AM,10.001,,,,,
369,02/19/17 01:00:00 AM,9.977,,,,,
370,02/19/17 01:30:00 AM,9.977,,,,,
371,02/19/17 02:00:00 AM,9.977,,,,,
372,02/19/17 02:30:00 AM,9.977,,,,,
373,02/19/17 03:00:00 AM,9.977,,,,,
374,02/19/17 03:30:00 AM,9.952,,,,,
375,02/19/17 04:00:00 AM,9.952,,,,,
376,02/19/17 04:30:00 AM,9.952,,,,,
377,02/19/17 05:00:00 AM,9.952,,,,,
378,02/19/17 05:30:00 AM,9.952,,,,,
379,02/19/17 06:00:00 AM,9.952,,,,,
380,02/19/17 06:30:00 AM,9.952,,,,,
381,02/19/17 07:00:00 AM,9.928,,,,,
382,02/19/17 07:30:00 AM,9.928,,,,,
383,02/19/17 08:00:00 AM,9.928,,,,,
384,02/19/17 08:30:00 AM,9.928,,,,,
385,02/19/17 09:00:00 AM,9.928,,,,,
386,02/19/17 09:30:00 AM,9.903,,,,,
387,02/19/17 10:00:00 AM,9.928,,,,,
388,02/19/17 10:30:00 AM,9.928,,,,,
389,02/19/17 11:00:00 AM,9.928,,,,,
390,02/19/17 11:30:00 AM,9.952,,,,,
391,02/19/17 12:00:00 PM,9.977,,,,,
392,02/19/17 12:30:00 PM,10.001,,,,,
393,02/19/17 01:00:00 PM,10.026,,,,,
394,02/19/17 01:30:00 PM,10.051,,,,,
395,02/19/17 02:00:00 PM,10.051,,,,,
396,02/19/17 02:30:00 PM,10.075,,,,,
397,02/19/17 03:00:00 PM,10.075,,,,,
398,02/19/17 03:30:00 PM,10.075,,,,,
399,02/19/17 04:00:00 PM,10.075,,,,,
400,02/19/17 04:30:00 PM,10.075,,,,,
401,02/19/17 05:00:00 PM,10.075,,,,,
402,02/19/17 05:30:00 PM,10.075,,,,,
403,02/19/17 06:00:00 PM,10.075,,,,,
404,02/19/17 06:30:00 PM,10.075,,,,,
405,02/19/17 07:00:00 PM,10.075,,,,,
406,02/19/17 07:30:00 PM,10.051,,,,,
407,02/19/17 08:00:00 PM,10.051,,,,,
408,02/19/17 08:30:00 PM,10.026,,,,,
409,02/19/17 09:00:00 PM,10.026,,,,,
410,02/19/17 09:30:00 PM,10.026,,,,,
411,02/19/17 10:00:00 PM,10.001,,,,,
412,02/19/17 10:30:00 PM,10.001,,,,,
413,02/19/17 11:00:00 PM,9.977,,,,,
414,02/19/17 11:30:00 PM,9.977,,,,,
415,02/20/17 12:00:00 AM,9.977,,,,,
416,02/20/17 12:30:00 AM,9.952,,,,,
417,02/20/17 01:00:00 AM,9.952,,,,,
418,02/20/17 01:30:00 AM,9.952,,,,,
419,02/20/17 02:00:00 AM,9.928,,,,,
420,02/20/17 02:30:00 AM,9.928,,,,,
421,02/20/17 03:00:00 AM,9.928,,,,,
422,02/20/17 03:30:00 AM,9.928,,,,,
423,02/20/17 04:00:00 AM,9.903,,,,,
424,02/20/17 04:30:00 AM,9.903,,,,,
425,02/20/17 05:00:00 AM,9.903,,,,,
426,02/20/17 05:30:00 AM,9.903,,,,,
427,02/20/17 06:00:00 AM,9.903,,,,,
428,02/20/17 06:30:00 AM,9.903,,,,,
429,02/20/17 07:00:00 AM,9.903,,,,,
430,02/20/17 07:30:00 AM,9.903,,,,,
431,02/20/17 08:00:00 AM,9.879,,,,,
432,02/20/17 08:30:00 AM,9.879,,,,,
433,02/20/17 09:00:00 AM,9.879,,,,,
434,02/20/17 09:30:00 AM,9.879,,,,,
435,02/20/17 10:00:00 AM,9.903,,,,,
436,02/20/17 10:30:00 AM,9.928,,,,,
437,02/20/17 11:00:00 AM,9.928,,,,,
438,02/20/17 11:30:00 AM,9.952,,,,,
439,02/20/17 12:00:00 PM,9.977,,,,,
440,02/20/17 12:30:00 PM,10.001,,,,,
441,02/20/17 01:00:00 PM,10.001,,,,,
442,02/20/17 01:30:00 PM,10.026,,,,,
443,02/20/17 02:00:00 PM,10.075,,,,,
444,02/20/17 02:30:00 PM,10.100,,,,,
445,02/20/17 03:00:00 PM,10.124,,,,,
446,02/20/17 03:30:00 PM,10.173,,,,,
447,02/20/17 04:00:00 PM,10.222,,,,,
448,02/20/17 04:30:00 PM,10.247,,,,,
449,02/20/17 05:00:00 PM,10.271,,,,,
450,02/20/17 05:30:00 PM,10.296,,,,,
451,02/20/17 06:00:00 PM,10.296,,,,,
452,02/20/17 06:30:00 PM,10.320,,,,,
453,02/20/17 07:00:00 PM,10.296,,,,,
454,02/20/17 07:30:00 PM,10.296,,,,,
455,02/20/17 08:00:00 PM,10.271,,,,,
456,02/20/17 08:30:00 PM,10.271,,,,,
457,02/20/17 09:00:00 PM,10.247,,,,,
458,02/20/17 09:30:00 PM,10.222,,,,,
459,02/20/17 10:00:00 PM,10.222,,,,,
460,02/20/17 10:30:00 PM,10.198,,,,,
461,02/20/17 11:00:00 PM,10.198,,,,,
462,02/20/17 11:30:00 PM,10.173,,,,,
463,02/21/17 12:00:00 AM,10.173,,,,,
464,02/21/17 12:30:00 AM,10.149,,,,,
465,02/21/17 01:00:00 AM,10.149,,,,,
466,02/21/17 01:30:00 AM,10.149,,,,,
467,02/21/17 02:00:00 AM,10.124,,,,,
468,02/21/17 02:30:00 AM,10.149,,,,,
469,02/21/17 03:00:00 AM,10.124,,,,,
470,02/21/17 03:30:00 AM,10.124,,,,,
471,02/21/17 04:00:00 AM,10.124,,,,,
472,02/21/17 04:30:00 AM,10.124,,,,,
473,02/21/17 05:00:00 AM,10.100,,,,,
474,02/21/17 05:30:00 AM,10.100,,,,,
475,02/21/17 06:00:00 AM,10.075,,,,,
476,02/21/17 06:30:00 AM,10.075,,,,,
477,02/21/17 07:00:00 AM,10.075,,,,,
478,02/21/17 07:30:00 AM,10.075,,,,,
479,02/21/17 08:00:00 AM,10.075,,,,,
480,02/21/17 08:30:00 AM,10.075,,,,,
481,02/21/17 09:00:00 AM,10.075,,,,,
482,02/21/17 09:30:00 AM,10.075,,,,,
483,02/21/17 10:00:00 AM,10.075,,,,,
484,02/21/17 10:30:00 AM,10.075,,,,,
485,02/21/17 11:00:00 AM,10.075,,,,,
486,02/21/17 11:30:00 AM,10.075,,,,,
487,02/21/17 12:00:00 PM,10.075,,,,,
488,02/21/17 12:30:00 PM,10.075,,,,,
489,02/21/17 01:00:00 PM,10.075,,,,,
490,02/21/17 01:30:00 PM,10.075,,,,,
491,02/21/17 02:00:00 PM,10.075,,,,,
492,02/21/17 02:30:00 PM,10.075,,,,,
493,02/21/17 03:00:00 PM,10.100,,,,,
494,02/21/17 03:30:00 PM,10.100,,,,,
495,02/21/17 04:00:00 PM,10.124,,,,,
496,02/21/17 04:30:00 PM,10.124,,,,,
497,02/21/17 05:00:00 PM,10.124,,,,,
498,02/21/17 05:30:00 PM,10.124,,,,,
499,02/21/17 06:00:00 PM,10.124,,,,,
500,02/21/17 06:30:00 PM,10.149,,,,,
501,02/21/17 07:00:00 PM,10.149,,,,,
502,02/21/17 07:30:00 PM,10.149,,,,,
503,02/21/17 08:00:00 PM,10.149,,,,,
504,02/21/17 08:30:00 PM,10.149,,,,,
505,02/21/17 09:00:00 PM,10.149,,,,,
506,02/21/17 09:30:00 PM,10.149,,,,,
507,02/21/17 10:00:00 PM,10.149,,,,,
508,02/21/17 10:30:00 PM,10.124,,,,,
509,02/21/17 11:00:00 PM,10.124,,,,,
510,02/21/17 11:30:00 PM,10.100,,,,,
511,02/22/17 12:00:00 AM,10.100,,,,,
512,02/22/17 12:30:00 AM,10.075,,,,,
513,02/22/17 01:00:00 AM,10.075,,,,,
514,02/22/17 01:30:00 AM,10.075,,,,,
515,02/22/17 02:00:00 AM,10.051,,,,,
516,02/22/17 02:30:00 AM,10.051,,,,,
517,02/22/17 03:00:00 AM,10.051,,,,,
518,02/22/17 03:30:00 AM,10.026,,,,,
519,02/22/17 04:00:00 AM,10.026,,,,,
520,02/22/17 04:30:00 AM,10.026,,,,,
521,02/22/17 05:00:00 AM,10.026,,,,,
522,02/22/17 05:30:00 AM,10.001,,,,,
523,02/22/17 06:00:00 AM,10.001,,,,,
524,02/22/17 06:30:00 AM,9.977,,,,,
525,02/22/17 07:00:00 AM,9.977,,,,,
526,02/22/17 07:30:00 AM,9.977,,,,,
